Date,Open,High,Low,Close,Adj Close,Volume,
1/12/2017,83.599998,87.5,80.699997,85.540001,83.726814,466203300,
1/01/2018,86.129997,95.449997,85.5,95.010002,92.996078,574239800,
1/02/2018,94.790001,96.07,83.830002,93.769997,91.782364,725663300,
1/03/2018,93.989998,97.239998,87.080002,91.269997,89.755013,750754800,
1/04/2018,90.470001,97.900002,87.510002,93.519997,91.967659,668130700,
1/05/2018,93.209999,99.989998,92.449997,98.839996,97.199356,509281500,
1/06/2018,99.279999,102.690002,97.260002,98.610001,97.393494,602585200,
1/07/2018,98.099998,111.150002,98,106.080002,104.771339,569352300,
1/08/2018,106.029999,112.779999,104.839996,112.330002,110.944244,456611300,
1/09/2018,110.849998,115.290001,107.230003,114.370003,113.393768,480255500,
1/10/2018,114.75,116.18,100.110001,106.809998,105.898293,927548000,
1/11/2018,107.050003,112.239998,99.349998,110.889999,109.943474,720228600,
1/12/2018,113,113.419998,93.959999,101.57,101.138069,944314600,
1/01/2019,99.550003,107.900002,97.199997,104.43,103.985909,714212800,
1/02/2019,103.779999,113.239998,102.349998,112.029999,111.553589,469095900,x
1/03/2019,112.889999,120.82,108.800003,117.940002,117.940002,589095800,
1/04/2019,118.949997,120.43,118.099998,119.360001,119.360001,83889700,
5/04/2019,119.389999,120.230003,119.370003,119.889999,119.889999,15826245,
